instancia,n,grafo,threads,fusiones,tiempo
52876,66,arbol,37,1,0.87111
52877,66,arbol,38,6,1.1013
52878,66,arbol,39,1,1.03263
52879,66,arbol,40,0,1.06098
52880,66,arbol,1,0,0.098978
52881,66,arbol,2,1,0.131916
52882,66,arbol,3,0,0.096334
52883,66,arbol,4,10,0.42573
52884,66,arbol,5,1,0.14264
52885,66,arbol,6,0,0.22634
52886,66,arbol,7,7,0.289746
52887,66,arbol,8,0,0.256682
52888,66,arbol,9,10,0.421237
52889,66,arbol,10,0,0.27083
52890,66,arbol,11,10,0.45413
52891,66,arbol,12,13,0.606239
52892,66,arbol,13,7,0.43392
52893,66,arbol,14,0,0.381029
52894,66,arbol,15,5,0.432367
52895,66,arbol,16,1,0.394781
52896,66,arbol,17,0,0.461055
52897,66,arbol,18,0,0.518903
52898,66,arbol,19,7,0.602298
52899,66,arbol,20,6,0.67643
52900,66,arbol,21,3,0.527764
52901,66,arbol,22,0,0.52937
52902,66,arbol,23,10,0.86275
52903,66,arbol,24,3,0.581515
52904,66,arbol,25,8,0.689249
52905,66,arbol,26,7,0.834241
52906,66,arbol,27,10,1.05798
52907,66,arbol,28,1,0.702284
52908,66,arbol,29,0,0.739788
52909,66,arbol,30,0,0.881681
52910,66,arbol,31,1,0.897741
52911,66,arbol,32,2,0.821909
52912,66,arbol,33,7,0.961077
52913,66,arbol,34,0,0.837304
52914,66,arbol,35,10,1.10245
52915,66,arbol,36,3,1.13095
52916,66,arbol,37,12,1.15397
52917,66,arbol,38,6,1.13703
52918,66,arbol,39,10,1.18973
52919,66,arbol,40,0,1.2533
52920,66,arbol,1,0,0.067101
52921,66,arbol,2,1,0.128897
52922,66,arbol,3,7,0.27617
52923,66,arbol,4,5,0.263635
52924,66,arbol,5,11,0.479339
52925,66,arbol,6,9,0.328616
52926,66,arbol,7,9,0.351887
52927,66,arbol,8,0,0.213598
52928,66,arbol,9,6,0.306564
52929,66,arbol,10,1,0.274809
52930,66,arbol,11,7,0.357775
52931,66,arbol,12,6,0.457448
52932,66,arbol,13,0,0.360885
52933,66,arbol,14,0,0.330104
52934,66,arbol,15,0,0.366213
52935,66,arbol,16,6,0.571621
52936,66,arbol,17,3,0.467577
52937,66,arbol,18,0,0.510665
52938,66,arbol,19,3,0.513329
52939,66,arbol,20,5,0.634895
52940,66,arbol,21,3,0.523948
52941,66,arbol,22,0,0.47931
52942,66,arbol,23,6,0.572788
52943,66,arbol,24,0,0.659633
52944,66,arbol,25,3,0.734302
52945,66,arbol,26,1,0.668388
52946,66,arbol,27,7,0.908094
52947,66,arbol,28,1,0.798069
52948,66,arbol,29,7,0.812004
52949,66,arbol,30,10,0.891756
52950,66,arbol,31,10,1.00646
52951,66,arbol,32,5,0.841098
52952,66,arbol,33,0,0.87805
52953,66,arbol,34,0,0.931805
52954,66,arbol,35,6,1.00515
52955,66,arbol,36,0,1.03879
52956,66,arbol,37,1,0.897862
52957,66,arbol,38,8,1.03058
52958,66,arbol,39,7,1.16179
52959,66,arbol,40,10,1.24808
52960,66,arbol,1,0,0.067448
52961,66,arbol,2,1,0.138773
52962,66,arbol,3,7,0.272595
52963,66,arbol,4,10,0.44249
52964,66,arbol,5,6,0.333959
52965,66,arbol,6,7,0.410279
52966,66,arbol,7,7,0.277575
52967,66,arbol,8,10,0.461174
52968,66,arbol,9,1,0.240052
52969,66,arbol,10,6,0.295838
52970,66,arbol,11,0,0.343917
52971,66,arbol,12,1,0.38828
52972,66,arbol,13,10,0.539316
52973,66,arbol,14,10,0.580068
52974,66,arbol,15,1,0.396281
52975,66,arbol,16,0,0.41656
52976,66,arbol,17,0,0.435078
52977,66,arbol,18,0,0.413916
52978,66,arbol,19,0,0.543455
52979,66,arbol,20,12,0.781516
52980,66,arbol,21,0,0.708511
52981,66,arbol,22,7,0.69808
52982,66,arbol,23,0,0.614458
52983,66,arbol,24,9,0.686529
52984,66,arbol,25,1,0.787252
52985,66,arbol,26,3,0.733752
52986,66,arbol,27,7,0.827601
52987,66,arbol,28,0,0.683521
52988,66,arbol,29,0,0.832707
52989,66,arbol,30,1,0.857669
52990,66,arbol,31,1,0.938718
52991,66,arbol,32,0,0.911405
52992,66,arbol,33,3,0.780278
52993,66,arbol,34,0,0.823808
52994,66,arbol,35,5,0.900316
52995,66,arbol,36,10,1.14693
52996,66,arbol,37,1,1.15712
52997,66,arbol,38,5,0.962407
52998,66,arbol,39,4,0.944386
52999,66,arbol,40,6,0.992629
53000,66,arbol,1,0,0.060733
53001,66,arbol,2,0,0.104282
53002,66,arbol,3,10,0.360726
53003,66,arbol,4,1,0.134178
53004,66,arbol,5,5,0.245015
53005,66,arbol,6,0,0.182961
53006,66,arbol,7,5,0.314398
53007,66,arbol,8,10,0.444333
53008,66,arbol,9,0,0.240324
53009,66,arbol,10,0,0.390389
53010,66,arbol,11,0,0.283756
53011,66,arbol,12,0,0.289023
53012,66,arbol,13,9,0.483902
53013,66,arbol,14,6,0.52423
53014,66,arbol,15,13,0.80271
53015,66,arbol,16,10,0.820802
53016,66,arbol,17,10,0.676925
53017,66,arbol,18,0,0.536027
53018,66,arbol,19,4,0.558975
53019,66,arbol,20,1,0.611506
53020,66,arbol,21,1,0.655958
53021,66,arbol,22,0,0.53556
53022,66,arbol,23,0,0.681297
53023,66,arbol,24,11,1.07477
53024,66,arbol,25,4,0.738602
53025,66,arbol,26,0,0.642768
53026,66,arbol,27,0,0.730462
53027,66,arbol,28,0,0.638235
53028,66,arbol,29,3,0.937918
53029,66,arbol,30,0,0.992527
53030,66,arbol,31,2,0.701518
53031,66,arbol,32,5,0.799935
53032,66,arbol,33,4,0.807147
53033,66,arbol,34,5,1.10358
53034,66,arbol,35,0,0.794026
53035,66,arbol,36,7,1.01393
53036,66,arbol,37,0,0.824136
53037,66,arbol,38,7,1.09072
53038,66,arbol,39,4,1.22084
53039,66,arbol,40,7,1.13409
53040,66,arbol,1,0,0.060251
53041,66,arbol,2,0,0.0839
53042,66,arbol,3,5,0.247212
53043,66,arbol,4,1,0.153634
53044,66,arbol,5,7,0.288623
53045,66,arbol,6,4,0.232421
53046,66,arbol,7,0,0.23884
53047,66,arbol,8,10,0.375427
53048,66,arbol,9,10,0.472559
53049,66,arbol,10,0,0.334087
53050,66,arbol,11,0,0.268648
53051,66,arbol,12,10,0.516754
53052,66,arbol,13,9,0.539657
53053,66,arbol,14,0,0.338013
53054,66,arbol,15,6,0.440561
53055,66,arbol,16,10,0.624442
53056,66,arbol,17,5,0.544476
53057,66,arbol,18,0,0.519746
53058,66,arbol,19,12,0.724597
53059,66,arbol,20,10,0.769378
53060,66,arbol,21,4,0.626742
53061,66,arbol,22,1,0.60257
53062,66,arbol,23,1,0.690985
53063,66,arbol,24,0,0.707006
53064,66,arbol,25,0,0.798831
53065,66,arbol,26,11,0.944757
53066,66,arbol,27,1,0.744002
53067,66,arbol,28,1,0.686521
53068,66,arbol,29,11,1.01518
53069,66,arbol,30,12,0.999286
53070,66,arbol,31,0,0.881584
53071,66,arbol,32,1,0.844267
53072,66,arbol,33,6,1.03007
53073,66,arbol,34,0,0.978548
53074,66,arbol,35,3,0.895768
53075,66,arbol,36,3,1.0374
53076,66,arbol,37,9,0.950382
53077,66,arbol,38,10,1.20348
53078,66,arbol,39,1,1.07374
53079,66,arbol,40,0,1.10818
53080,66,arbol,1,0,0.06808
53081,66,arbol,2,8,0.314494
53082,66,arbol,3,9,0.284114
53083,66,arbol,4,0,0.105416
53084,66,arbol,5,0,0.134392
53085,66,arbol,6,10,0.500398
53086,66,arbol,7,11,0.437509
53087,66,arbol,8,5,0.26833
53088,66,arbol,9,9,0.43388
53089,66,arbol,10,7,0.298479
53090,66,arbol,11,0,0.256762
53091,66,arbol,12,0,0.321173
53092,66,arbol,13,6,0.423179
53093,66,arbol,14,8,0.488375
53094,66,arbol,15,0,0.361048
53095,66,arbol,16,0,0.490092
53096,66,arbol,17,12,0.6698
53097,66,arbol,18,0,0.617714
53098,66,arbol,19,1,0.504696
53099,66,arbol,20,0,0.592146
53100,66,arbol,21,0,0.520953
53101,66,arbol,22,4,0.636881
53102,66,arbol,23,3,0.58261
53103,66,arbol,24,1,0.54865
53104,66,arbol,25,0,0.779577
53105,66,arbol,26,0,0.726106
53106,66,arbol,27,0,0.668
53107,66,arbol,28,7,0.888194
53108,66,arbol,29,0,0.835177
53109,66,arbol,30,0,0.784738
53110,66,arbol,31,1,0.719971
53111,66,arbol,32,0,0.923213
53112,66,arbol,33,3,0.995154
53113,66,arbol,34,6,0.935385
53114,66,arbol,35,2,0.984047
53115,66,arbol,36,1,0.967862
53116,66,arbol,37,13,1.23029
53117,66,arbol,38,0,0.987865
53118,66,arbol,39,9,1.08788
53119,66,arbol,40,5,0.97489
53120,66,arbol,1,0,0.094454
53121,66,arbol,2,7,0.314356
53122,66,arbol,3,10,0.364519
53123,66,arbol,4,1,0.131994
53124,66,arbol,5,8,0.384154
53125,66,arbol,6,10,0.400595
53126,66,arbol,7,1,0.205876
53127,66,arbol,8,8,0.340355
53128,66,arbol,9,0,0.352991
53129,66,arbol,10,0,0.294364
53130,66,arbol,11,2,0.369506
53131,66,arbol,12,10,0.857396
53132,66,arbol,13,1,0.354982
53133,66,arbol,14,7,0.489694
53134,66,arbol,15,6,0.546166
53135,66,arbol,16,1,0.488368
53136,66,arbol,17,0,0.484696
53137,66,arbol,18,3,0.467048
53138,66,arbol,19,10,0.666281
53139,66,arbol,20,0,0.488039
53140,66,arbol,21,10,0.800267
53141,66,arbol,22,3,0.697532
53142,66,arbol,23,1,0.553355
53143,66,arbol,24,10,0.824485
53144,66,arbol,25,1,0.832402
53145,66,arbol,26,7,0.716522
53146,66,arbol,27,7,0.617538
53147,66,arbol,28,12,1.16944
53148,66,arbol,29,3,0.782394
53149,66,arbol,30,13,0.993466
53150,66,arbol,31,10,1.18534
53151,66,arbol,32,1,0.944917
53152,66,arbol,33,13,1.12236
53153,66,arbol,34,3,0.945708
53154,66,arbol,35,1,1.00324
53155,66,arbol,36,0,0.989846
53156,66,arbol,37,2,1.01294
53157,66,arbol,38,0,0.961231
53158,66,arbol,39,3,1.00029
53159,66,arbol,40,0,1.14825
53160,66,arbol,1,0,0.124407
53161,66,arbol,2,7,0.335705
53162,66,arbol,3,3,0.207104
53163,66,arbol,4,6,0.31429
53164,66,arbol,5,7,0.323815
53165,66,arbol,6,11,0.770219
53166,66,arbol,7,7,0.3546
53167,66,arbol,8,0,0.244574
53168,66,arbol,9,3,0.301503
53169,66,arbol,10,10,0.641846
53170,66,arbol,11,5,0.330564
53171,66,arbol,12,10,0.498511
53172,66,arbol,13,3,0.37041
53173,66,arbol,14,6,0.449578
53174,66,arbol,15,0,0.505051
53175,66,arbol,16,1,0.513182
53176,66,arbol,17,2,0.424506
53177,66,arbol,18,6,0.45895
53178,66,arbol,19,7,0.712431
53179,66,arbol,20,6,0.689845
53180,66,arbol,21,1,0.503393
53181,66,arbol,22,0,0.637321
53182,66,arbol,23,12,0.92942
53183,66,arbol,24,0,0.667665
53184,66,arbol,25,1,0.603995
53185,66,arbol,26,7,0.720032
53186,66,arbol,27,8,0.862053
53187,66,arbol,28,7,0.750539
53188,66,arbol,29,0,0.859083
53189,66,arbol,30,13,1.02307
53190,66,arbol,31,3,0.736922
53191,66,arbol,32,6,0.794548
53192,66,arbol,33,7,1.0585
53193,66,arbol,34,9,1.01494
53194,66,arbol,35,7,0.962679
53195,66,arbol,36,11,1.17108
53196,66,arbol,37,0,1.06078
53197,66,arbol,38,3,1.0526
53198,66,arbol,39,10,1.24114
53199,66,arbol,40,2,1.0247
53200,66,completo,1,0,0.167472
53201,66,completo,2,5,0.364792
53202,66,completo,3,9,0.467202
53203,66,completo,4,5,0.358145
53204,66,completo,5,5,0.431257
53205,66,completo,6,5,0.433786
53206,66,completo,7,7,0.3975
53207,66,completo,8,9,0.347935
53208,66,completo,9,8,0.369851
53209,66,completo,10,9,0.369549
53210,66,completo,11,5,0.354909
53211,66,completo,12,9,0.486259
53212,66,completo,13,5,0.383307
53213,66,completo,14,3,0.358573
53214,66,completo,15,9,0.450361
53215,66,completo,16,9,0.489341
53216,66,completo,17,5,0.552399
53217,66,completo,18,5,0.594604
53218,66,completo,19,5,0.521697
53219,66,completo,20,3,0.610682
53220,66,completo,21,5,0.598219
53221,66,completo,22,5,0.636429
53222,66,completo,23,8,0.736192
53223,66,completo,24,2,0.724036
53224,66,completo,25,5,0.710514
53225,66,completo,26,8,0.804049
53226,66,completo,27,3,0.736867
53227,66,completo,28,8,0.837216
53228,66,completo,29,9,1.00333
53229,66,completo,30,2,0.900363
53230,66,completo,31,4,0.903589
53231,66,completo,32,8,1.00651
53232,66,completo,33,4,0.830739
53233,66,completo,34,8,1.05059
53234,66,completo,35,9,1.10735
53235,66,completo,36,8,1.09974
53236,66,completo,37,4,1.02106
53237,66,completo,38,6,1.25856
53238,66,completo,39,0,1.06427
53239,66,completo,40,7,1.00319
53240,66,completo,1,0,0.155197
53241,66,completo,2,7,0.519481
53242,66,completo,3,8,0.379966
53243,66,completo,4,9,0.397187
53244,66,completo,5,7,0.418413
53245,66,completo,6,7,0.431362
53246,66,completo,7,8,0.385611
53247,66,completo,8,5,0.305486
53248,66,completo,9,5,0.297649
53249,66,completo,10,9,0.40453
53250,66,completo,11,5,0.340169
53251,66,completo,12,9,0.459561
53252,66,completo,13,5,0.400368
53253,66,completo,14,1,0.337861
53254,66,completo,15,5,0.437078
53255,66,completo,16,5,0.504554
53256,66,completo,17,9,20.4743
53257,66,completo,18,8,0.626204
53258,66,completo,19,5,0.583026
53259,66,completo,20,5,0.591178
53260,66,completo,21,7,0.713506
53261,66,completo,22,5,0.643087
53262,66,completo,23,9,0.68113
53263,66,completo,24,5,0.819088
53264,66,completo,25,5,0.665865
53265,66,completo,26,1,0.713008
53266,66,completo,27,8,0.829531
53267,66,completo,28,5,0.748231
53268,66,completo,29,9,1.01393
53269,66,completo,30,5,0.790109
53270,66,completo,31,10,0.847436
53271,66,completo,32,5,0.927325
53272,66,completo,33,5,0.850453
53273,66,completo,34,7,1.01264
53274,66,completo,35,5,0.918341
53275,66,completo,36,8,1.11928
53276,66,completo,37,3,0.972761
53277,66,completo,38,8,1.02646
53278,66,completo,39,5,1.02034
53279,66,completo,40,9,11.1834
53280,66,completo,1,0,0.118713
53281,66,completo,2,3,0.1844
53282,66,completo,3,8,0.34266
53283,66,completo,4,2,0.205992
53284,66,completo,5,1,0.16677
53285,66,completo,6,0,0.196375
53286,66,completo,7,7,9.49768
53287,66,completo,8,7,0.360722
53288,66,completo,9,8,0.383114
53289,66,completo,10,7,0.697251
53290,66,completo,11,7,0.41008
53291,66,completo,12,8,0.466943
53292,66,completo,13,0,0.309916
53293,66,completo,14,7,0.464704
53294,66,completo,15,0,0.49489
53295,66,completo,16,2,0.429897
53296,66,completo,17,7,0.616236
53297,66,completo,18,9,0.646851
53298,66,completo,19,9,0.679689
53299,66,completo,20,1,0.479697
53300,66,completo,21,8,0.673278
53301,66,completo,22,8,0.70567
53302,66,completo,23,9,0.723226
53303,66,completo,24,8,0.835611
53304,66,completo,25,9,0.83133
53305,66,completo,26,7,0.746417
53306,66,completo,27,10,0.836997
53307,66,completo,28,5,0.829779
53308,66,completo,29,7,0.822195
53309,66,completo,30,3,0.82713
53310,66,completo,31,5,0.912281
53311,66,completo,32,5,0.908593
53312,66,completo,33,5,0.90094
53313,66,completo,34,8,1.06283
53314,66,completo,35,8,1.01557
53315,66,completo,36,8,1.0031
53316,66,completo,37,9,1.14768
53317,66,completo,38,5,1.01034
53318,66,completo,39,8,1.05858
53319,66,completo,40,7,11.387
53320,66,completo,1,0,0.105714
53321,66,completo,2,0,0.155363
53322,66,completo,3,8,0.325052
53323,66,completo,4,9,0.367425
53324,66,completo,5,6,0.35855
53325,66,completo,6,8,0.371442
53326,66,completo,7,8,10.4101
53327,66,completo,8,8,10.3228
53328,66,completo,9,5,0.37589
53329,66,completo,10,7,10.5142
53330,66,completo,11,6,0.382571
53331,66,completo,12,8,20.5268
53332,66,completo,13,8,6.37731
53333,66,completo,14,8,0.452015
53334,66,completo,15,9,0.495744
53335,66,completo,16,9,0.518539
53336,66,completo,17,9,1.24451
53337,66,completo,18,8,0.532279
53338,66,completo,19,7,0.53633
53339,66,completo,20,8,0.503841
53340,66,completo,21,9,0.61072
53341,66,completo,22,8,0.635082
53342,66,completo,23,8,0.587022
53343,66,completo,24,8,0.634008
53344,66,completo,25,8,0.671582
53345,66,completo,26,9,0.672158
53346,66,completo,27,9,0.745538
53347,66,completo,28,9,0.867823
53348,66,completo,29,3,0.828111
53349,66,completo,30,9,1.10758
53350,66,completo,31,8,0.860779
53351,66,completo,32,2,0.78152
53352,66,completo,33,5,0.873534
53353,66,completo,34,8,1.02772
53354,66,completo,35,8,1.0036
53355,66,completo,36,9,1.2176
53356,66,completo,37,5,1.10523
53357,66,completo,38,7,1.22801
53358,66,completo,39,7,0.986776
53359,66,completo,40,8,0.984145
53360,66,completo,1,0,0.126619
53361,66,completo,2,1,0.160696
53362,66,completo,3,5,0.338801
53363,66,completo,4,8,0.368357
53364,66,completo,5,9,0.419547
53365,66,completo,6,9,0.424202
53366,66,completo,7,9,0.473953
53367,66,completo,8,5,0.295102
53368,66,completo,9,6,0.313362
53369,66,completo,10,5,0.444302
53370,66,completo,11,8,2.24436
53371,66,completo,12,5,0.374629
53372,66,completo,13,3,0.349516
53373,66,completo,14,3,0.46843
53374,66,completo,15,5,0.495505
53375,66,completo,16,8,0.89476
53376,66,completo,17,9,0.582226
53377,66,completo,18,5,0.564037
53378,66,completo,19,4,0.461496
53379,66,completo,20,5,0.636508
53380,66,completo,21,9,0.63132
53381,66,completo,22,8,1.12472
53382,66,completo,23,5,0.619515
53383,66,completo,24,8,0.729231
53384,66,completo,25,9,0.839944
53385,66,completo,26,9,0.901693
53386,66,completo,27,5,0.790175
53387,66,completo,28,5,0.755061
53388,66,completo,29,9,0.9574
53389,66,completo,30,5,0.876956
53390,66,completo,31,5,0.961054
53391,66,completo,32,8,1.07584
53392,66,completo,33,8,1.02546
53393,66,completo,34,8,0.939802
53394,66,completo,35,5,0.89628
53395,66,completo,36,8,1.09647
53396,66,completo,37,8,1.0097
53397,66,completo,38,7,11.1014
53398,66,completo,39,5,0.999679
53399,66,completo,40,3,1.08442
53400,66,completo,1,0,0.142591
53401,66,completo,2,1,0.159401
53402,66,completo,3,7,0.400117
53403,66,completo,4,8,0.380983
53404,66,completo,5,8,0.454072
53405,66,completo,6,9,0.524667
53406,66,completo,7,9,0.394545
53407,66,completo,8,8,0.44961
53408,66,completo,9,8,0.492807
53409,66,completo,10,5,0.386966
53410,66,completo,11,0,0.287568
53411,66,completo,12,8,0.431849
53412,66,completo,13,8,0.401836
53413,66,completo,14,1,0.379281
53414,66,completo,15,8,0.542996
53415,66,completo,16,10,0.471633
53416,66,completo,17,1,0.467969
53417,66,completo,18,5,0.571872
53418,66,completo,19,8,0.81507
53419,66,completo,20,8,0.667023
53420,66,completo,21,8,0.585736
53421,66,completo,22,5,0.635424
53422,66,completo,23,0,0.613686
53423,66,completo,24,5,0.75853
53424,66,completo,25,7,0.737074
53425,66,completo,26,9,0.815508
53426,66,completo,27,8,10.739
53427,66,completo,28,8,0.896447
53428,66,completo,29,7,0.954179
53429,66,completo,30,5,0.798184
53430,66,completo,31,5,0.932691
53431,66,completo,32,5,0.883965
53432,66,completo,33,8,0.98087
53433,66,completo,34,9,1.18573
53434,66,completo,35,7,1.10213
53435,66,completo,36,5,0.924921
53436,66,completo,37,4,0.956333
53437,66,completo,38,8,1.07972
53438,66,completo,39,4,1.04201
53439,66,completo,40,5,1.04477
53440,66,completo,1,0,0.13891
53441,66,completo,2,1,0.157289
53442,66,completo,3,5,0.321816
53443,66,completo,4,8,0.34437
53444,66,completo,5,8,0.398563
53445,66,completo,6,7,0.38474
53446,66,completo,7,5,0.301654
53447,66,completo,8,8,0.395062
53448,66,completo,9,8,0.38658
53449,66,completo,10,8,1.38901
53450,66,completo,11,0,0.310672
53451,66,completo,12,0,0.301117
53452,66,completo,13,8,0.592388
53453,66,completo,14,1,0.339713
53454,66,completo,15,8,9.23912
53455,66,completo,16,1,0.399192
53456,66,completo,17,7,0.635191
53457,66,completo,18,8,0.733799
53458,66,completo,19,1,0.480448
53459,66,completo,20,8,2.36894
53460,66,completo,21,9,0.677496
53461,66,completo,22,8,0.877288
53462,66,completo,23,9,3.36534
53463,66,completo,24,9,0.78326
53464,66,completo,25,9,0.715524
53465,66,completo,26,8,0.796849
53466,66,completo,27,9,0.847631
53467,66,completo,28,8,0.752054
53468,66,completo,29,9,0.942677
53469,66,completo,30,9,0.940876
53470,66,completo,31,5,0.820315
53471,66,completo,32,8,0.958906
53472,66,completo,33,8,0.910921
53473,66,completo,34,9,1.04527
53474,66,completo,35,8,0.972107
53475,66,completo,36,5,1.07227
53476,66,completo,37,5,0.975552
53477,66,completo,38,5,1.0405
53478,66,completo,39,5,1.06895
53479,66,completo,40,3,1.03312
53480,66,completo,1,0,0.154983
53481,66,completo,2,1,0.164027
53482,66,completo,3,9,0.415029
53483,66,completo,4,9,0.459992
53484,66,completo,5,9,0.40554
53485,66,completo,6,9,0.388223
53486,66,completo,7,9,0.465468
53487,66,completo,8,4,0.304079
53488,66,completo,9,9,10.3894
53489,66,completo,10,7,0.371368
53490,66,completo,11,5,0.361815
53491,66,completo,12,4,0.342382
53492,66,completo,13,2,0.403713
53493,66,completo,14,5,0.446999
53494,66,completo,15,8,0.511766
53495,66,completo,16,5,0.450834
53496,66,completo,17,4,0.636599
53497,66,completo,18,8,10.6881
53498,66,completo,19,8,0.504445
53499,66,completo,20,2,0.549654
53500,66,completo,21,7,0.657654
53501,66,completo,22,5,0.646535
53502,66,completo,23,5,0.718351
53503,66,completo,24,9,0.832275
53504,66,completo,25,5,0.714983
53505,66,completo,26,8,0.749638
53506,66,completo,27,8,0.74928
53507,66,completo,28,5,0.759989
53508,66,completo,29,8,0.891002
53509,66,completo,30,9,0.920817
53510,66,completo,31,5,0.863917
53511,66,completo,32,8,0.995761
53512,66,completo,33,5,0.885328
53513,66,completo,34,8,1.15516
53514,66,completo,35,9,11.9644
53515,66,completo,36,7,1.06572
53516,66,completo,37,5,1.04477
53517,66,completo,38,5,0.961791
53518,66,completo,39,5,1.15883
53519,66,completo,40,8,1.24436
53520,66,completo,1,0,0.115706
53521,66,completo,2,1,0.161103
53522,66,completo,3,8,0.442279
53523,66,completo,4,8,0.383824
53524,66,completo,5,8,0.379542
53525,66,completo,6,7,0.371622
53526,66,completo,7,8,0.380532
53527,66,completo,8,9,0.44017
53528,66,completo,9,8,0.447591
53529,66,completo,10,9,0.413591
53530,66,completo,11,9,0.390674
53531,66,completo,12,3,0.319421
53532,66,completo,13,5,0.376227
53533,66,completo,14,7,10.6904
53534,66,completo,15,9,0.520285
53535,66,completo,16,8,13.237
53536,66,completo,17,1,0.53097
53537,66,completo,18,9,0.587207
53538,66,completo,19,9,0.681532
53539,66,completo,20,9,0.869974
53540,66,completo,21,9,0.775274
53541,66,completo,22,7,0.711356
53542,66,completo,23,8,0.706356
53543,66,completo,24,0,0.61523
53544,66,completo,25,5,0.712307
53545,66,completo,26,5,0.661296
53546,66,completo,27,7,0.779358
53547,66,completo,28,9,10.9912
53548,66,completo,29,8,1.32412
53549,66,completo,30,5,0.813497
53550,66,completo,31,1,0.910438
53551,66,completo,32,8,1.00608
53552,66,completo,33,9,0.899394
53553,66,completo,34,7,1.02807
53554,66,completo,35,8,11.1141
53555,66,completo,36,5,0.999578
53556,66,completo,37,9,1.10207
53557,66,completo,38,5,1.04338
53558,66,completo,39,5,1.08697
53559,66,completo,40,5,0.984136
53560,66,completo,1,0,0.141584
53561,66,completo,2,1,0.16563
53562,66,completo,3,9,0.390812
53563,66,completo,4,9,0.398453
53564,66,completo,5,7,0.469889
53565,66,completo,6,8,0.334007
53566,66,completo,7,5,0.293511
53567,66,completo,8,5,0.339731
53568,66,completo,9,8,0.421123
53569,66,completo,10,8,0.394294
53570,66,completo,11,8,0.419359
53571,66,completo,12,4,0.365327
53572,66,completo,13,5,0.385438
53573,66,completo,14,8,0.466392
53574,66,completo,15,9,0.499579
